opening_range_minutes,impulse_lookback_bars,min_opening_move_pct,min_opening_range_pct,min_relative_volume,fib_lower,fib_upper,vwap_tolerance_pct,max_extension_from_vwap_pct,stop_buffer_pct,risk_per_trade_pct,daily_loss_limit_pct,target_r_multiple,partial_exit_r_multiple,trailing_exit_on_vwap_loss,min_vwap_slope_pct,min_opening_range_close_location,min_regime_strength_pct,max_positions,allow_short,slippage_bps,commission_per_order,folds,avg_train_profit_factor,avg_validation_profit_factor,median_validation_profit_factor,avg_validation_net_profit,total_validation_net_profit,avg_validation_win_rate
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.0015,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.11735558112051221,0.0,-0.6859983968755236,-4.115990381253141,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.001,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,1.788414659536283,0.11616484317180009,0.0,-0.3910622816321734,-2.3463736897930403,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.001,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.11616484317180009,0.0,-0.3910622816321734,-2.3463736897930403,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,3.2581316870151693,0.0,0.0,1.4446979863831,8.6681879182986,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,1.0245879328539733,0.0,0.0,1.1122252095147662,6.673351257088598,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,2.90178669741375,0.0,0.0,1.0413077078516721,6.247846247110033,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.0015,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6215985935748622,0.0,0.0,0.9502017381941338,5.701210429164803,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,2.453739298068583,0.0,0.0,0.8228245436090825,4.936947261654495,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,1.9666985902889866,0.0,0.0,0.7919726204398216,4.75183572263893,0.5
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,,0.0,0.0,0.7219714164016485,4.331828498409891,0.5
