opening_range_minutes,impulse_lookback_bars,min_opening_move_pct,min_opening_range_pct,min_relative_volume,fib_lower,fib_upper,vwap_tolerance_pct,max_extension_from_vwap_pct,stop_buffer_pct,risk_per_trade_pct,daily_loss_limit_pct,target_r_multiple,partial_exit_r_multiple,trailing_exit_on_vwap_loss,min_vwap_slope_pct,min_opening_range_close_location,min_regime_strength_pct,max_positions,allow_short,slippage_bps,commission_per_order,folds,avg_train_profit_factor,avg_validation_profit_factor,median_validation_profit_factor,avg_validation_net_profit,total_validation_net_profit,avg_validation_win_rate
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.001,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6180633956129569,2.5359959154882374,0.5306780624871519,-0.47995459640842836,-2.87972757845057,0.3888888888888889
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.001,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.4163941888746862,2.476578153745068,0.5306780624871519,-0.7051116778414818,-4.230670067048891,0.3333333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.0015,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6388201283198404,0.6100414904510028,0.5106644089234863,-0.8313573059782963,-4.988143835869778,0.47222222222222227
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8275342386114993,1.0716526596821356,0.5052893415722908,1.282743945300145,7.6964636718008705,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.001,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5940469152930885,0.6932649063231152,0.4763061631516565,-1.1958507847429776,-7.175104708457866,0.38888888888888884
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.0015,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5586566561178301,0.8435468650715926,0.46942232448204885,-0.05644215323193672,-0.33865291939162034,0.47222222222222227
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.0015,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.33115105446841225,0.759413409633375,0.46942232448204885,-0.39173408344627586,-2.350404500677655,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.0015,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6552351876218405,0.7401177941289478,0.46942232448204885,-0.41355225975288096,-2.481313558517286,0.47222222222222227
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.0015,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.457107611134816,0.6559843386907301,0.46942232448204885,-0.7488441899672201,-4.493065139803321,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.0015,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5928170266451172,0.6365415215489819,0.46942232448204885,-0.7705686964546317,-4.62341217872779,0.47222222222222227
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.0015,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.4017298954889396,0.5524080661107643,0.46942232448204885,-1.1058606266689708,-6.635163760013825,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.0015,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.4175159373088177,0.5079086086663055,0.46942232448204885,-1.2385573527542988,-7.431344116525793,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.001,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6485344542350716,2.447775516347146,0.4681271909823995,-0.7749808721614878,-4.649885232968927,0.3888888888888889
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.001,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.43558598580656044,2.388357754603977,0.4681271909823995,-1.0001379535945414,-6.000827721567248,0.3333333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8294693196812307,1.1898619089324802,0.4501174272908715,2.2657303402114812,13.594382041268886,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.7905836989629176,1.0737160433600672,0.4501174272908715,1.7182262372853074,10.309357423711845,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8095018440544329,0.9576749118229687,0.4501174272908715,1.1709961076743411,7.025976646046047,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.003,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8923516676319271,1.1155516040079014,0.4328037084575945,1.260930988676705,7.56558593206023,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.005,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8078903387307731,0.9604133199097877,0.4328037084575945,0.5737258417054439,3.4423550502326634,0.5694444444444444
15,20,0.005,0.008,1.5,0.5,0.618,0.0035,0.01,0.001,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6498735231101269,0.5696344194053686,0.40906318112632467,-0.7005790814089513,-4.203474488453708,0.47222222222222227
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.001,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.4629072244939951,0.498333105313566,0.40906318112632467,-0.9257361628420048,-5.554416977052028,0.4166666666666667
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.46460832467360996,1.5267711243723094,0.3704262246537683,1.738120054039958,10.428720324239748,0.4583333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.41762066198076514,1.2994406756846157,0.3704262246537683,1.1976696367372217,7.186017820423331,0.4583333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.002,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6011996370183194,1.0720851414032364,0.3704262246537683,1.0087796004254794,6.052677602552876,0.4583333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.8144393382735621,1.0347914520618462,0.35091112154188375,1.5768096772943636,9.460858063766182,0.5416666666666666
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.0015,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.4698308064541959,1.5385427690803763,0.3468105084177368,1.4096790069391432,8.458074041634859,0.4583333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.0015,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6883677969172126,1.304748021424026,0.3468105084177368,0.9528815234922566,5.71728914095354,0.4583333333333333
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6485699318737265,1.061338472345038,0.19307055411598723,1.9040455915803325,11.424273549481995,0.5416666666666666
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6347115268876459,0.9451926067726251,0.19307055411598723,1.356541488654159,8.139248931924953,0.5416666666666666
15,20,0.005,0.008,1.5,0.5,0.618,0.0025,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6751182462539637,0.8291514752355266,0.19307055411598723,0.8093113590431926,4.855868154259156,0.5416666666666666
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,2.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6098542041713871,1.4348080934828673,0.0,1.4308839321919322,8.585303593151593,0.375
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,2.0,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.54966657816545,1.2149983291658923,0.0,0.7227703346679467,4.33662200800768,0.375
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,1.5,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6204775543465532,0.9952261062980448,0.0,0.015512870468834686,0.09307722281300812,0.375
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.001,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.5186496998957763,0.8870642042198785,0.0,-0.1103660323271735,-0.662196193963041,0.375
15,20,0.005,0.008,1.5,0.5,0.618,0.0015,0.01,0.003,0.01,0.02,1.25,1.0,True,0.002,0.65,0.0075,2,False,5.0,0.0,6,0.6766850975967226,0.8853536926717395,0.0,-0.33779505760801004,-2.0267703456480604,0.375
